M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56
5.88235294117647,100.79,5.92873658623347,14.2,4,75.4051,4.33039114655675,1,420,481,892,1101,1534,25,25,4,2,16867,2346,284,44213,44638,1933,0,440756,4428,1,0,16457,14315,280,91,170,0,156,114,1331,15119,393,91,170,1,544,139,16457,2228,1678,1668,1793,16457,15126,6455,2635,1454320147.67578,218403.830216984,17
0,13.93,0,31.4,7.7,60.061,0,0,0,0,0,0,0,0,0,0,0,7177,2202,146,30144,0,0,0,182101,0,0,0,7223,7118,8,30,3,0,0,41,23,7138,8,30,3,0,3,41,7223,1382,792,705,531,7223,7200,2994,819,924401604.957031,177524.233720058,1
0,16.88,0,17.9,3.4,93.1902,1.91174127768042,0,381,434,650,799,1078,74,74,13,3,17769,3120,308,43887,6277,120,0,115596,3342,0,0,18124,12695,4677,18,0,0,0,180,554,13146,4677,18,0,0,76,207,18124,3398,2248,2038,1465,18124,17570,7098,1877,3933317511.24219,373169.013962905,3
14.6596858638743,989.38,145.040145040145,19.6,4.7,94.0713,7.07327843728083,28,208,308,695,681,1324,633,636,52,0,19305,3319,374,45174,38497,2723,0,347647,3216,1,0,19499,10360,8522,93,51,0,21,139,313,10562,8588,93,51,0,66,139,19499,2945,2296,2570,1211,19499,19186,8472,2005,1605352674.76953,214966.484983431,191
5,82.47,4.12371134020619,16.1,6.4,105.6013,4.77072059242381,1,343,250,654,1155,987,48,42,6,2,24250,3802,565,47246,14044,670,0,148132,3389,0,0,23710,20716,1908,227,98,0,0,109,652,21185,1908,227,98,0,149,143,23710,5048,3342,3219,1247,23710,23058,8712,2142,1704760471.94922,172203.272274915,20
0,94.62,0,14.9,5.7,95.7037,3.89678778304371,0,283,277,522,745,923,45,25,3,2,11626,1703,329,42146,1899,74,0,88461,2750,0,0,11641,11258,191,0,0,0,0,100,92,11312,191,0,0,0,38,100,11641,1798,1305,1184,1082,11641,11549,4604,1668,2067815150.05469,258589.562254112,11
0,25.56,0,31.9,6.2,61.2525,4.40674231574309,0,448,581,1165,1359,1811,25,25,6,2,31304,9719,632,30742,9077,400,0,182101,5364,0,0,31467,30176,392,216,124,0,0,192,367,30444,392,261,124,0,9,237,31467,6124,4240,3835,2194,31467,31100,11904,3170,1573209029.91797,225235.19542079,8
0,198.22,0,26.9,7.4,68.1169,3.38738160218334,0,731,681,996,1344,2208,104,97,8,3,34810,8637,843,36730,24916,844,0,364156,5960,1,0,35262,15376,13727,4001,274,8,0,846,1030,15650,13764,4039,274,17,653,865,35262,6903,4685,4176,2408,35262,34232,13538,3552,1235479019.31641,168482.022730403,69
4.24429191763552,291.3,12.3635218165155,12.7,4.4,88.7615,3.85452746165265,303,39937,41295,60605,80524,106248,3537,3417,385,89,2450758,307511,47808,66793,101050,3895,0,1736894,328609,0,0,2383286,856468,144503,10064,147706,5846,5345,58837,1154517,1450134,153545,19281,152130,6843,495241,106112,2383286,505207,347850,328917,141837,2383286,1228769,872703,186772,27425505640.5352,909472.723718811,7139
0,106.72,0,17.1,5.3,70.9807,8.0785828778102,0,1756,1651,2660,3613,4426,186,260,46,3,76840,12711,1820,48017,364965,29484,0,1811544,14106,1,0,77686,70425,1224,2289,648,0,61,1434,1605,71439,1247,2380,648,0,419,1553,77686,14364,10292,8412,6067,77686,76081,30512,8039,6254100107.37109,368674.51694548,82
0,146.64,0,9.7,2.5,100.1581,2.70020142631608,0,324,352,336,407,541,49,17,3,0,9547,911,130,60166,18369,496,0,139526,1960,1,0,9566,8961,25,41,40,0,0,92,407,9315,25,41,40,0,52,93,9566,1878,1006,1029,1012,9566,9159,3693,948,2095709908.32813,184820.820608661,14
0,18.02,0,13.7,6.1,109.7734,3.89678778304371,0,489,734,976,1032,1839,238,199,21,9,22203,2930,603,48342,1899,74,0,88461,5070,1,0,22772,21799,377,1,74,40,28,254,199,21947,398,1,74,40,37,275,22772,3302,3076,2210,2199,22772,22573,9114,2871,412157951.886719,103315.152503548,4
0,4.9,0,10.3,3.1,93.7511,3.27420726521686,0,528,487,761,837,1100,25,25,4,2,20412,2072,346,56981,16462,539,0,227402,3713,0,0,20356,19547,94,50,32,0,0,229,404,19841,101,50,32,0,91,241,20356,4018,2297,1967,1776,20356,19952,8361,1937,5136702665.02734,306753.952818113,1
2.46913580246914,59.23,1.46258702392792,10.5,5.2,111.5741,3.38738160218334,2,2386,2841,6484,10998,14473,139,126,23,4,136744,14203,2723,60163,24916,844,0,364156,37182,5,0,126860,103713,12966,701,779,36,82,2555,6028,106198,13096,791,779,36,3246,2714,126860,17072,10680,11716,11711,126860,120832,50210,25471,3240130266.96094,780168.543097104,81
2.32558139534884,203.68,4.73664266767715,22.4,4.8,72.7011,0,1,0,0,0,0,0,0,0,0,0,21112,4661,399,38131,0,0,0,175683,0,0,0,21577,10905,9838,32,17,0,112,161,512,10963,9869,69,32,8,475,161,21577,4348,2977,2205,1430,21577,21065,8348,2269,2069981900.72656,207600.458686428,43
0,168.8,0,17.3,3.2,65.2065,2.70062519216972,0,105,61,63,144,169,13,13,2,0,2962,502,38,39536,58542,1581,0,855674,542,0,0,2996,1878,195,68,0,0,0,21,834,2346,222,81,0,0,271,76,2996,621,372,321,229,2996,2162,1140,313,3553309258.12109,238531.786255975,5
0.743494423791822,1528.19,11.3620224399943,14.7,3.4,80.2817,2.70020142631608,4,846,928,1044,1411,1822,217,88,11,2,35205,5032,602,48226,18369,496,0,139526,6051,21,0,35315,29257,1122,53,376,174,51,519,3763,30868,1143,55,376,183,2026,664,35315,6613,4627,4482,2818,35315,31552,13542,3233,1985711800.4375,179997.645390885,538
1.45454545454546,3042.71,44.2575791104227,15.9,3.1,68.0427,0,4,0,0,0,0,0,0,0,0,0,9038,1169,124,49399,0,0,0,277491,0,-3,0,8878,5399,2441,37,25,0,0,373,603,5745,2452,37,25,0,202,417,8878,1372,809,1041,937,8878,8275,3810,909,812359933.082031,180230.602691944,275
3.2258064516129,1546.13,49.8753117206982,13.1,2.4,88.1083,2.2925411688731,1,77,68,108,70,117,43,39,6,0,2005,254,26,51235,9291,213,0,84488,440,0,0,2053,1764,10,25,16,0,0,66,172,1929,12,25,16,0,5,66,2053,415,226,181,253,2053,1881,791,187,4001508793.51172,257126.178583263,31
5.93220338983051,230.13,13.651610890085,13,4.7,88.0294,7.15771442554753,7,1456,1274,2031,3081,3967,95,76,8,3,51276,6163,1057,53602,73557,5265,0,419407,11809,0,0,51536,46773,1522,76,290,9,11,635,2220,48418,1668,116,313,9,164,848,51536,7013,5404,5741,4761,51536,49316,21569,7048,3483556109.69141,346001.127537098,118
0.748129675810474,359.22,2.68740748039872,12.6,3.9,100.5262,3.85452746165265,12,9893,8598,11243,14965,20076,826,631,84,26,446527,54029,8437,75646,101050,3895,0,1736894,64775,53,0,443738,199356,7881,1407,22996,482,604,10952,200060,344026,8626,4389,23863,814,42024,19996,443738,83053,86870,58974,29734,443738,243678,150066,35041,10557081071.5273,779195.496056214,1604
0,127.69,0,20.4,4.1,77.5725,4.386708086228,0,510,692,995,1342,1814,85,43,6,2,27410,5485,480,40686,10623,466,0,175683,5353,1,0,27644,17919,8537,16,3,0,40,727,402,18058,8680,16,3,0,101,786,27644,4827,3226,3031,2197,27644,27242,11207,3156,1982391970.94141,221380.823739431,35
2.96610169491525,194.53,5.77000750100975,8.5,3,108.6033,3.18268776864022,14,3125,3027,5431,8133,10113,310,310,28,11,242634,20239,3685,78846,40249,1281,0,277491,29829,13,0,237820,137582,69494,417,7636,204,828,7539,14120,145954,71092,428,7790,216,3758,8582,237820,47376,31359,33676,11583,237820,223700,95580,18246,1414904665.29297,180327.866519899,472
0,266.52,0,12.6,1.8,75.7537,5.62333360265008,0,67,50,48,28,52,25,11,2,1,1876,230,21,54504,24754,1392,0,159420,245,0,0,2039,1579,2,0,47,3,0,61,347,1916,2,3,47,3,3,65,2039,558,216,205,165,2039,1692,815,80,7618567387.68359,373284.416992543,5
1.72413793103448,148.19,2.555061576984,12.7,3.3,86.2396,2.70020142631608,1,1170,1099,1296,1783,2457,213,136,12,3,39138,4887,634,51805,18369,496,0,139526,7805,-1,0,39600,34741,2328,56,318,0,2,962,1193,35758,2351,58,318,0,96,1019,39600,7478,4615,4427,3565,39600,38407,15275,4240,1951580814.58203,199296.764317021,58
0,509.66,0,22,4.8,72.409,2.70062519216972,0,310,273,661,728,996,45,7,1,0,19817,3232,274,43903,58542,1581,0,855674,2968,0,0,19891,10613,2842,30,70,0,33,856,5447,13435,2944,153,78,0,1963,1318,19891,2876,2300,3666,1244,19891,14444,8081,1724,3440027022.76563,235976.803791304,101
0.493218249075216,4786.36,23.6071765816808,11.6,2.6,96.3921,2.2925411688731,8,538,502,678,662,1234,99,60,10,2,33888,3818,443,56052,9291,213,0,84488,3614,21,0,34484,13856,668,101,514,18,20,498,18809,30815,697,157,514,18,1408,875,34484,8956,5090,4834,1718,34484,15675,11990,1896,4554977548.96094,273607.209103484,1622
0,90.69,0,13.1,3.2,70.8059,4.19337606837607,0,198,117,168,178,172,25,15,3,0,3308,418,57,49773,22464,942,0,216532,833,0,0,3337,2999,22,149,10,0,0,66,91,3078,22,149,10,0,9,69,3337,539,390,284,483,3337,3246,1291,350,3119019991.73828,256576.099376232,3
5.46479411483711,994.43,54.3433339635387,6.9,3.2,129.7101,4.93980133407678,572,21453,17902,26480,35753,50221,2166,1682,231,80,1052567,72247,17560,107758,48423,2392,0,262055,151809,176,5,1040133,462418,183962,1401,151825,454,5682,34084,200307,559927,189800,3068,152812,502,89343,44681,1040133,202484,123154,134954,65835,1040133,839826,427732,85974,2185073870.13672,225888.762418267,10467
0,18.38,0,17,3.6,82.8845,0,0,0,0,0,0,0,0,0,0,0,21763,3502,367,44693,0,0,0,364156,0,0,0,21405,20140,358,93,119,0,0,181,514,20470,363,120,119,0,92,241,21405,3089,3060,2217,1819,21405,20891,8553,2667,1783378236.17969,239482.641939292,4
0,0,0,12.9,2.1,80.2029,2.2925411688731,0,79,96,152,163,172,24,15,3,1,2508,316,31,46638,9291,213,0,84488,662,0,0,2509,2274,10,22,5,0,0,28,170,2340,10,22,5,0,102,30,2509,429,224,260,327,2509,2339,934,335,4697266100.58594,275553.97031712,0
7.63358778625954,772.83,58.9946137917608,12.3,5.4,103.9858,7.15771442554753,100,2913,3231,4310,7006,9788,339,295,32,9,169507,20202,4392,63318,73557,5265,0,419407,27248,5,1,167586,111965,22300,293,3862,7,242,3087,25830,128602,24147,576,4041,61,5177,4982,167586,26515,25701,18172,10454,167586,141756,69950,16794,2814394155.52344,260329.044857044,1310
0,60.48,0,32.7,4.9,59.8201,0,0,0,0,0,0,0,0,0,0,0,3307,1070,63,34122,0,0,0,38006,0,0,0,3287,1286,3,1823,18,0,0,138,19,1292,3,1832,18,0,4,138,3287,901,517,372,192,3287,3268,1030,275,9277524010.79688,454145.061608907,2
2.12765957446809,233.92,4.97710531554848,13.6,3.4,94.7474,6.25828529148812,1,417,574,641,836,1283,25,25,4,2,20092,2684,338,52798,32437,2030,0,235333,3751,0,0,20212,18601,204,93,78,12,12,183,1029,18947,204,93,88,12,657,211,20212,3928,2385,2238,1632,20212,19183,7910,2119,1692121329.59375,193415.819014705,47
0,85.26,0,13,3.3,69.6694,0,0,0,0,0,0,0,0,0,0,0,31666,3969,488,50580,0,0,0,277491,0,1,0,31882,23951,5665,123,152,22,0,1195,774,24604,5670,123,152,22,112,1199,31882,5260,4028,3571,2735,31882,31108,12639,3649,1979858829.48047,229415.917769196,27
2.77777777777778,174.59,4.84977812265089,25.7,5.7,77.9675,1.91174127768042,2,701,687,1087,1420,2133,124,124,9,3,41239,10325,995,36718,6277,120,0,115596,6028,0,0,42831,25054,15066,21,236,25,15,686,1728,25863,15070,28,236,25,861,748,42831,9404,5905,5585,2475,42831,41103,15909,3553,3626713314.66016,362615.03158272,72
10.8108108108108,20.55,2.22172850477672,15.2,4.9,71.6385,3.85452746165265,4,4171,4606,5992,9014,11838,590,576,96,35,180040,26919,3669,53908,101050,3895,0,1736894,35621,1,0,179085,143575,2140,4014,5326,182,151,6092,17605,155840,2209,4704,5427,191,3415,7299,179085,31913,21021,22779,14769,179085,161480,67751,20852,17386145405.9414,691960.002520214,37
0,43.14,0,10.9,2.6,99.7368,3.27420726521686,0,2613,2057,3356,4159,5924,656,395,52,13,118230,12334,1766,60619,16462,539,0,227402,18109,0,0,117850,106101,1682,393,5157,36,90,2209,2182,107388,1711,397,5187,36,732,2399,117850,19630,23229,15011,8026,117850,115668,41871,10083,2396417405.41406,222312.063481695,51
0,91.8,0,32,9.5,49.6042,0,0,0,0,0,0,0,0,0,0,0,11983,3701,343,30076,0,0,0,855674,0,0,0,12131,602,60,0,4,0,0,93,11372,11359,60,0,4,0,578,130,12131,3017,1965,1479,711,12131,759,4005,954,4410498980.42578,269193.807748326,11
6.45161290322581,113.72,7.3370263032393,12.9,3.3,88.8697,3.00111152278622,2,303,481,556,878,1197,25,21,4,1,27259,3435,372,49344,2699,81,0,43017,3415,0,0,26433,19292,669,372,687,111,29,867,4406,22911,687,372,687,132,617,1027,26433,5765,4312,4283,1340,26433,22027,8658,2075,15199222537.3203,737592.550900275,31
0,0,0,9.7,4.2,105.4377,2.70062519216972,0,222,222,181,280,670,16,16,3,2,9016,854,178,63929,58542,1581,0,855674,1575,0,0,8743,6911,54,27,35,60,6,2,1648,7946,54,115,35,60,474,59,8743,1655,1116,1020,625,8743,7095,3377,950,697429729.253906,108565.290278669,0
0,31.29,0,11.1,4.5,78.8159,0,0,0,0,0,0,0,0,0,0,0,6392,701,126,51280,0,0,0,803973,0,0,0,6507,6285,41,0,24,0,0,67,90,6313,45,34,24,0,0,91,6507,1227,742,650,605,6507,6417,2555,728,941079463.148438,161854.024196989,2
0,401.31,0,4.4,2.3,148.821,1.14649681528662,0,818,738,918,1968,1951,64,64,11,2,58807,2585,768,84889,4710,54,0,38006,6393,3,0,54914,51261,638,310,605,10,25,966,1099,52001,646,310,605,17,304,1031,54914,13443,6271,8118,2474,54914,53815,20689,3919,2824360553.64063,268034.398776373,236
2.67857142857143,144.49,3.87016873935704,15.8,4.9,85.3549,3.66518078256563,3,1498,1258,2142,2867,3689,114,66,11,4,77516,11557,1819,53917,4038,148,0,116992,11454,0,0,76898,51079,700,1938,642,128,54,2044,20313,65736,717,2485,668,137,3945,3210,76898,16403,10312,10462,4898,76898,56585,28267,6556,17092993488.3203,686303.449270512,112
0,80.06,0,12.3,3.1,86.4681,5.37609238451935,0,237,295,279,452,576,25,21,4,0,8743,1060,147,47049,12816,689,0,165521,1839,0,0,8843,8384,152,21,19,0,0,129,138,8457,200,21,19,0,17,129,8843,1663,994,933,811,8843,8705,3414,1028,3048789075.375,316809.175195259,7
0,58.08,0,14.4,5.2,65.8824,4.19337606837607,0,414,439,562,729,721,124,100,15,1,13773,1924,306,46312,22464,942,0,216532,2865,0,0,13646,12887,145,93,57,0,5,202,257,13063,147,108,57,0,69,202,13646,2862,1535,1430,1415,13646,13389,4954,1450,2977167230.875,240217.682571114,8
1.89873417721519,302.52,5.74407283484354,16.8,3.7,105.3648,3.63647704590818,12,2918,2943,4392,6725,8707,1003,804,57,33,208911,33330,3714,52557,16032,583,0,195794,25685,25,0,206213,127767,65058,283,3282,73,114,2199,7437,132877,65260,393,3302,73,1983,2325,206213,36017,42642,30419,10253,206213,198776,71450,15432,5022303369.25391,348567.975643885,632
0,54.2,0,11.5,2.8,95.4296,1.14649681528662,0,458,236,263,317,411,50,50,8,0,7380,784,102,54434,4710,54,0,38006,1685,0,0,7315,6928,0,90,28,0,0,103,166,7033,0,149,28,0,2,103,7315,1515,807,692,957,7315,7149,2616,728,3988551210.03516,259135.560278504,4
5.73248407643312,341.29,19.5645794158886,5.4,3.5,127.919,4.93980133407678,18,1562,1411,2050,3321,4425,73,41,4,5,92003,4912,1739,106270,48423,2392,0,262055,12769,6,2,91082,71450,10481,116,1649,38,187,3734,3427,73931,10730,122,1723,38,598,3940,91082,17201,12171,9931,5023,91082,87655,39010,7746,929821844.894531,235450.554444687,314
0,0,0,17.8,4.1,64.37,0,0,0,0,0,0,0,0,0,0,0,9509,1677,158,35025,0,0,0,165521,0,0,0,9368,8905,9,155,8,4,0,136,151,9015,9,155,8,4,41,136,9368,1275,782,691,1277,9368,9217,3480,1863,1717895765.14453,184438.091535534,0
0,18.4,0,18.6,4,88.0601,1.91174127768042,0,425,611,704,893,1551,41,40,7,3,21737,3950,353,41471,6277,120,0,115596,4184,0,0,21757,19721,293,228,503,0,9,361,642,19905,293,228,503,0,262,566,21757,3915,2559,2453,1740,21757,21115,8646,2444,2846815314.55078,319140.528384707,4
0,25.16,0,11.7,5.6,86.9243,0,0,0,0,0,0,0,0,0,0,0,11924,1390,299,64344,0,0,0,332791,0,0,0,11620,10210,103,246,129,18,16,178,720,10799,103,246,129,18,147,178,11620,1830,1208,1117,800,11620,10900,5237,1428,9055996813.47656,436624.936173389,3
2.48447204968944,605.83,15.0517403574788,23.2,4.7,65.5609,4.33039114655675,4,378,718,714,1225,1186,80,80,10,2,26575,5923,539,38441,44638,1933,0,440756,4221,5,0,26833,13555,11160,19,90,0,250,182,1577,14060,11165,19,90,0,1295,204,26833,5473,3563,3426,1810,26833,25256,10150,2411,2198346835.21289,205986.74780703,161
4.34782608695652,37.16,1.61569159678801,13.8,4.3,101.3,6.11262298513712,1,1356,1204,1909,2509,3560,111,65,12,2,61893,8039,1353,56885,33439,2044,0,349725,10538,0,0,61215,58431,602,65,241,12,23,946,895,59066,669,127,241,12,74,1026,61215,11488,9726,6666,4469,61215,60320,22797,6069,2367993107.80859,218443.958807484,23
0,183.37,0,9.2,2.1,107.9231,1.17837338262477,0,299,199,119,279,354,10,10,2,0,6544,591,77,64456,12984,153,0,90421,1250,0,0,6552,6053,8,25,21,0,0,46,399,6321,8,25,21,0,38,139,6552,1346,753,700,617,6552,6153,2503,633,2316072851.44531,198816.852194278,12
0,138.89,0,15,3,80.8302,0,0,0,0,0,0,0,0,0,0,0,720,107,13,48275,0,0,0,90421,0,0,0,645,629,0,3,0,0,0,10,3,630,0,3,0,0,2,10,645,105,73,105,49,645,642,218,95,3339242629.59766,232473.032688963,1
0,89.49,0,15,4.9,84.8407,1.14649681528662,0,212,221,222,264,370,25,25,4,1,5587,812,109,48394,4710,54,0,38006,1289,0,0,5510,4359,262,538,75,0,0,161,115,4375,262,548,75,0,71,179,5510,1079,545,573,655,5510,5395,2024,634,3915834264.70703,271129.09304954,5
0.91324200913242,228.04,2.08255237619226,6.5,3.2,116.4379,4.19337606837607,2,1133,984,1577,2565,3571,54,33,4,2,96036,6098,1631,81850,22464,942,0,216532,9830,2,0,93231,85362,2045,468,1229,0,121,1637,2369,86420,2053,591,1229,0,942,1996,93231,20613,12024,12578,3694,93231,90862,38186,6136,2373119103.14063,231924.600507322,219
0,41.1,0,14.6,3.5,70.0193,3.18268776864022,0,691,912,1456,1798,2653,147,92,8,2,34066,4791,555,50834,40249,1281,0,277491,7510,2,0,34234,31097,1575,11,244,0,56,667,584,31514,1575,16,244,0,186,699,34234,5037,3648,3745,3059,34234,33650,14294,4451,1342203600.30469,189273.557086799,14
6.22568093385214,691.85,43.0721188790481,10.2,2.6,100.5111,2.70020142631608,16,845,952,1391,1869,1861,68,48,8,2,37147,3633,506,60378,18369,496,0,139526,6918,0,0,36891,34614,704,68,176,56,0,481,792,35225,705,68,176,56,74,587,36891,6883,4059,4391,3188,36891,36099,14640,3730,3405945016.85156,237438.596220159,257
6.30252100840336,586.63,36.9722215375515,19.6,4,77.907,4.33039114655675,15,637,737,960,1601,1843,241,181,20,4,40571,7636,776,45680,44638,1933,0,440756,5778,4,0,40510,22753,12154,36,576,14,26,290,4661,26243,12200,36,589,14,1037,391,40510,8407,6313,5256,2334,40510,35849,14756,3444,959529937.117188,138236.059633792,238
0,130.62,0,25.2,4.3,43.8602,0,0,0,0,0,0,0,0,0,0,0,3828,964,82,31557,0,0,0,159420,0,2,0,3687,1217,17,17,55,0,0,74,2307,3343,17,80,55,0,80,112,3687,526,472,311,390,3687,1380,1391,597,5043959604.75,321633.160751504,5
3.10679611650485,73.54,2.28471227618744,13,3.7,102.6685,5.37609238451935,16,12621,12202,17273,23983,32764,2959,2319,280,55,700307,89787,13558,55864,12816,689,0,165521,98843,-13,0,692003,431413,162022,2215,12509,1879,2506,18149,61310,461134,163422,2656,12844,1990,28316,21641,692003,138301,84880,106447,42096,692003,630693,263532,56747,2648017098.71484,225076.061394706,515
0,0,0,14.2,1.8,79.0074,3.53430353430353,0,81,87,47,92,112,25,25,4,0,1675,235,18,43650,481,17,0,35643,419,0,0,1630,1531,0,30,6,0,0,4,59,1588,0,32,6,0,0,4,1630,275,157,188,215,1630,1571,591,204,15295424262.9648,665184.340739417,0
0,14.35,0,11.8,3.5,87.2468,1.62790697674419,0,198,171,256,264,451,12,12,2,0,6967,777,131,54319,860,14,0,21502,1340,1,0,7100,6466,36,37,310,0,0,144,107,6570,36,37,310,3,0,144,7100,1287,799,789,625,7100,6993,2885,715,11946953790.5156,437624.020945428,1
4.25531914893617,957.49,40.7442618497895,25.6,5.1,69.6137,3.63647704590818,6,342,397,405,620,953,39,28,5,0,14726,3705,305,34724,16032,583,0,195794,2717,6,2,14887,5898,8743,29,39,0,16,32,130,5898,8748,29,39,0,101,72,14887,2844,1972,1687,1144,14887,14757,5667,1573,2411293811.88281,297122.489005794,141
6.20487364620939,995.1,61.7444721857992,6.2,3.8,103.2931,7.23944633143499,275,10064,9305,12557,17379,23307,894,795,100,29,445384,26786,8568,84470,156628,11339,0,660325,72612,51,2,446367,303118,71016,155,21512,158,1478,13904,35026,322158,74431,345,21620,255,10058,17500,446367,77259,56166,54587,31926,446367,411341,185743,40686,3609841408.24609,301127.362736531,4432
0,0,0,11,2.6,90.8136,1.14649681528662,0,91,96,101,118,95,18,18,3,0,1918,208,28,51801,4710,54,0,38006,501,0,0,2082,1951,1,60,0,0,0,51,19,1970,1,60,0,0,0,51,2082,390,229,195,288,2082,2063,767,213,9236859165.73828,471985.476502252,0
0,11.38,0,10.6,3.1,100.9203,0,0,0,0,0,0,0,0,0,0,0,8786,922,129,61190,0,0,0,855674,0,0,0,8789,7772,76,27,47,0,0,140,727,8334,81,40,47,0,95,192,8789,1516,1092,881,786,8789,8062,3606,908,3466366083.27734,235471.250852424,1
0,0,0,7.7,4.6,87.9813,6.94863086393547,0,419,395,571,1156,1305,25,25,4,2,17352,1316,449,70224,94220,6547,0,545481,3846,0,0,17313,14898,615,101,64,0,271,758,606,15319,680,127,64,0,318,805,17313,2669,1913,1768,1385,17313,16707,7117,2461,506588670.277344,366093.875487885,0
0,34.24,0,17,6,72.2233,0,0,0,0,0,0,0,0,0,0,0,14604,2443,403,40557,0,0,0,349725,0,0,0,14702,13559,681,9,29,0,6,369,49,13598,686,9,29,0,6,374,14702,2545,1717,1521,1285,14702,14653,5998,1636,1843165397.39844,208359.572731587,5
6.25,79.14,4.94633229460355,12,4,83.3676,3.27420726521686,2,1340,1075,1618,2207,2916,55,55,10,4,40434,4777,791,50670,16462,539,0,227402,9156,0,0,40537,38673,284,185,183,11,7,525,669,39168,284,199,185,11,90,600,40537,6264,4335,3924,4033,40537,39868,16858,5123,7505430747.23047,526152.283353508,32
5.40540540540541,1281.61,69.2760651195012,29.8,7.7,51.5725,0,2,0,0,0,0,0,0,0,0,0,2887,841,66,30239,0,0,0,440756,0,2,0,3001,902,2036,0,41,0,16,6,0,902,2036,0,41,0,16,6,3001,510,301,359,332,3001,3001,1150,349,777646529.177734,157849.045279179,37
0.775193798449612,1243.76,9.64152798935575,8.7,2.8,99.3264,3.18268776864022,5,709,820,1400,2105,2527,70,70,6,3,51859,4375,688,72111,40249,1281,0,277491,7561,7,-1,50450,35647,6642,154,704,68,182,1873,5180,38439,6983,213,713,68,1935,2099,50450,10597,6158,5859,2929,50450,45270,20275,4632,1620515019.25,256562.701542131,645
